index,song,artist,id
5412,Still,Commodores,2OQOYULLeWnGzlGcXQMGLv
5432,Al Di La,Connie Francis,60hqsO48PgfLXbr1WD56Nt
5434,Baby's First Christmas,Connie Francis,3TVk5asKxAQywFX8DLRU1Y
5436,Blue Winter,Connie Francis,3d3DdH3ZL7W8wRDVY0ST5C
5458,Looking For Love,Connie Francis,2JQ3vENt8gCpeqpNfs1CW1
5486,Sixteen Reasons,Connie Stevens,5gSFERRoKOAiA7nOkr5IdI
5487,Too Young To Go Steady,Connie Stevens,2KTFKKNMGMXLJcRjU5prpV
5492,Danny Boy,Conway Twitty,2O7KD1tW6eyLLSE7ce0ohD
5513,Matilda,Cookie And His Cupcakes,1wEZOWf16ceDSx1NThCylf
5516,"1, 2, 3, 4 (Sumpin' New)",Coolio,5mGfeBJ7XLZYYXyYraTs5K
5519,Too Hot,Coolio,2gEFmg39c0wjizBMLEfLO9
5549,Baby Baby,Corona,1O1EISliV8RNxH0l1GNsfp
5568,Topsy I,Cozy Cole,49bPGJjfml5kZHTOLlOyDy
5596,My Baby's Got A Smile On Her Face,Craig Wayne Boyd,5EqhivdicXA2GlbwhhOfIM
5616,Overcome,Creed,0GiboWAUlUGzsUEbUwcJ09
5628,Proud Mary,Creedence Clearwater Revival,2EZc13S7YRi6bTS3SKteRN
5639,You Were On My Mind,Crispian St. Peters,6jbpEvKfdY78BDPAr8vQ1i
5674,Ready For The Times To Get Better,Crystal Gayle,4sf54lshcOkpVYWRYb5jr7
5683,Say... If You Feel Alright,Crystal Waters,254s8fL5BZlUyvY6zAFMPn
5702,Pretty Little Angel Eyes,Curtis Lee,3KCEpGZV7pKBFQSOf8URjY
5703,Under The Moon Of Love,Curtis Lee,511WaeThmOoPqTwCp0dkb2
5716,Get Serious,Cut 'N' Move,0TxXu5F3l8N1VVjn2YjvD0
5830,Might Be,DJ Luke Nasty,6EnUOnOEBb6Nw6JpKdgZkZ
5905,Dura,Daddy Yankee,6KuqAtoeVzxAYOaMveLNpH
5906,Gasolina,Daddy Yankee,2sAV2iSJbwCGRDm2YPTdVr
5908,Rompe,Daddy Yankee,4Xtlw8oXkIOvzV7crUBKeZ
5919,Stop And Think It Over,Dale & Grace,04JFw8lYhqwFn1dXbdGfc7
5922,La-Do-Dada,Dale Hawkins,1lTFLP5GtOuZGM73DitROv
5935,Keep Your Hands Off Of Him,Damita Jo,7vpIVLNTUMPPThgVX4r4ml
5962,Missing You,Dan Fogelberg,1Zx9EBP7cxYqYErxcrKenR
5966,She Don't Look Back,Dan Fogelberg,2hCTSfRg9Wf5BwbljVJo6O
6013,Back To The Hop,Danny & The Juniors,6rObRJ1dqggrWG0SsUxwj1
6016,Pony Express,Danny & The Juniors,2hmQKgfyam5BwFSWFWd3ZE
6028,Mary's Prayer,Danny Wilson,5hpVHZwKJwezjJoJ0r9VPd
6106,Freakit,Das EFX,1A4DjgWzJ839VdFCKE5hBD
6117,No Surprise,Daughtry,6JnqbWl6N8g4Ikw5uZiJY4
6129,The Whistling Organ,"Dave ""Baby"" Cortez",1NaCN68CQyWfgFhx9idaBg
6133,Six Days On The Road,Dave Dudley,0LpmpBulMgAwtdC3YYgkql
6137,I Hear You Knocking,Dave Edmunds,6omuqni0bbtHAegfZklmiF
6211,Lyin' To Myself,David Cassidy,4UBxfFUzqdwm0E6gFA5iJC
6274,You Mean The World To Me,David Houston,7DInsiLkwZbv37GM8XlvUm
6342,Let It All Blow,Dazz Band,6swDbMpUoQ9DyHIe8QZg6E
6351,Brand New Lover,Dead Or Alive,4JO49IxCMeGdWVtBU5ESAO
6354,Something In My House,Dead Or Alive,4UjEAxdjt3kC5GtGIadB5t
6358,"Hey Jean, Hey Dean",Dean And Jean,5G9rWYvAkwC7V4GXwGsPS2
6359,I Wanna Be Loved,Dean And Jean,2I3QHUZJk0jJIj2y14ZJn9
6360,Tra La La La Suzy,Dean And Jean,7btxYgUsFop6R3xIoMLSl1
6364,(Open Up The Door) Let The Good Times In,Dean Martin,2inKqHAEVAmqPC6uao31X0
6366,A Million And One,Dean Martin,7dGly5Sc0HABmqkhmll0cA
6369,Come Running Back,Dean Martin,29JTm8vgm4tYFvOr1OPcTw
6372,Houston,Dean Martin,27hZOgCqrouNlhFw3vxg6X
6373,I Take A Lot Of Pride In What I Am,Dean Martin,63kOwdtlpaUzo2mkzzooHl
6375,In The Chapel In The Moonlight,Dean Martin,2Oabv85FCY9lUmyPPmcggX
6376,In The Misty Moonlight,Dean Martin,4d1Hu4WB0cIrI3n7CWeaTE
6377,Lay Some Happiness On Me,Dean Martin,3PcTCFDtLnMYzG0Sl5jcR7
6379,"Little Ole Wine Drinker, Me",Dean Martin,1JJWpOY1xjW749RoNeeeuF
6380,Nobody's Baby Again,Dean Martin,0iuInH8NHuc20aYbqEQZrG
6384,Send Me The Pillow You Dream On,Dean Martin,4n4SAV90v25ioOYqOkTQJv
6385,Somewhere There's A Someone,Dean Martin,6o6SjSnjl1uFjvAMDhmZ3H
6386,The Door Is Still Open To My Heart,Dean Martin,1WKMAaCkDKt4SUqn7BRQ3G
6387,Volare (Nel Blu Dipinto Di Blu),Dean Martin,45qRwTjHzNHYr7PPJrtRdL
6394,Absence Of The Heart,Deana Carter,7wLHPeD2BAtsibEcV9XYL8
6401,Soul Meets Body,Death Cab For Cutie,1gRGd7Huqfs9ICG60lF5nh
6428,City Lights,Debbie Reynolds,2tKGUpiFebh8qv9HmXafLE
6447,At My Front Door,Dee Clark,0BEnKVdquPgRHXVfznOvgg
6448,Crossfire Time,Dee Clark,57KuV33kfulB4wQOyYXEV6
6450,How About That,Dee Clark,2kV7S1nOw4Jfo8rapygdmd
6452,Just Keep It Up,Dee Clark,3DynDY8QTZHVO7Vqb6UYIS
6456,Your Friends,Dee Clark,4DmFPUXc0z3s159tXS3ZlK
6459,I Really Love You,Dee Dee Sharp,6IQicdNsCCtVaLXvncd8vD
6461,Ride!,Dee Dee Sharp,7HxGQpDnCpf7Pkb2D73M8H
6477,Sweet Lullaby,Deep Forest,1jICgYoQuukOtDI2jnGcJC
6478,Black Night,Deep Purple,6cy91u8O15XTe8gF47db41
6508,My Heart Will Go On,Deja Vu,4AcbAdqxX6H02JIwRPR4QL
6509,Always The Last To Know,Del Amitri,55X0NwuKXDkk9kA9nPmo3U
6550,Sermonette,Della Reese,3iU0mRqlLThHxGg5jEF2S2
6555,White Tee's,Dem Franchize Boyz,7JQewUMic1DudLQV1TgYg4
6563,Dancing With The Devil,Demi Lovato,0VQ3GSPdl4njPOr3lyaoaD
6570,I Love Me,Demi Lovato,2IHLaN6wwYKQ3S24NsQqpA
6586,I Can't Wait,Deniece Williams,1paZtNqGti7o32DSinDmcS
6588,It's Gonna Take A Miracle,Deniece Williams,7KVh8HjDQR1sYxoucLiri3
6620,Rhapsody In Blue,Deodato,0Rgf0Yv57VT219XddjAPFd
6625,Barrel Of A Gun,Depeche Mode,5COH2h5ncTVFfAUhBM2J7k
6628,Home,Depeche Mode,747YFXlsStfjON5cmYMT0d
6643,Cinnamon,Derek,4nplUKBR0KWVt5lhazH5iJ
6655,Love On A Rooftop,Desmond Child,32aLQxyWnvLXRsrmtCqeyq
6657,Our Love Is Insane,Desmond Child And Rouge,1fBlXq73lUuXmHCuBUfwXJ
6676,Wear This Ring (With Love),Detroit Emeralds,5sU80LuGsKQPaDsUL7n8El
6677,"You Want It, You Got It",Detroit Emeralds,2LYx0X4f2clCAiNJxIRKuB
6681,Hanging On A Heart Attack,Device,15oottPa6cgnaX3ivQE5N6
6708,I Thought It Took A Little Time (But Today I Fell In Love),Diana Ross,1jzXG5nrBByopUda5aLIXX
6721,Reach Out And Touch (Somebody's Hand),Diana Ross,7mKrMOpU3OMHCooWEOMZ92
6729,Theme From Mahogany (Do You Know Where You're Going To),Diana Ross,10VbGCpgC4FtmYSwBLvIDX
6761,Makin' The Best Of A Bad Situation,Dick Feller,1c6kr4bZlra1FjIJ3HEVlG
6768,Tell Me,Dick and DeeDee,7BlWK6ZJN4oYqlUKZBz4q0
6780,Batman & His Grandmother,Dickie Goodman,2nmtXUR7o1t7e4fClK1ccT
6783,Kong,Dickie Goodman,7raErH6the8Y9JRGakXpl6
6784,Luna Trip,Dickie Goodman,0rXvvATCO27bTyYn8iWhZY
6786,Mr. President,Dickie Goodman,2KXqsd6ADPW5BN1FKsWLim
6787,On Campus,Dickie Goodman,4QxSoF0tOKtRxhvonIBxt5
6788,Santa & The Touchables,Dickie Goodman,3JlOn1P1hQX2VoLBJw6tSw
6789,The Touchables,Dickie Goodman,4Wi9uKfGmxgGa2EsiwILCh
6791,Watergrate,Dickie Goodman,2hUaZ2A8dSGYtHXusYL8YY
6847,Our Love Is Here To Stay,Dinah Washington,2hqEfg0DDLIC2hRSu3X17S
6849,Soulville,Dinah Washington,2hEziLrwhm0iydTDmAnHJ3
6850,Tears And Laughter,Dinah Washington,6JS0rmZ0iRaX97cV85GJVg
6861,Gentle,Dino,67xKVKyivtZfLydreRR7hL
6875,"Abraham, Martin And John",Dion,0JM3X9sJ7bdF9pfnlQCgAZ
6968,Money For Nothing,Dire Straits,01Txvu3dNthhldq8oR0Pae
6970,So Far Away,Dire Straits,5PcKrPaPQw0uR2bU0xPGCh
6972,Walk Of Life,Dire Straits,2DmZ7aPhT5jkqLIYxTpQlJ
7021,You Can Do It,Dobie Gray,4KAhsQF1FhW9BJX3e9gNBw
7025,No,Dodie Stevens,1ugc1PHB2qbkcuOaGiXXIu
7027,The Five Pennies,Dodie Stevens,2AyrZUT65ufBCR47gAUi9f
7029,"Yes, I'm Lonesome Tonight",Dodie Stevens,3xDafKq6lG6TJ5m0cUBgtt
7047,Shooting Star,Dollar,5RLPoHTNovjxSAMQ5fevOy
7070,Magic Wand,Don & Juan,09EOb0A1DBETowU7tODmFx
7071,What's Your Name,Don & Juan,3gzbPqfjQKHTUm18u71cIt
7073,I Could Be So Good To You,Don And The Goodtimes,5S8ZaLdKQgarWfa6IOg301
7081,The Popeye Waddle,Don Covay,1Tz6nZQahJrax0bZCh9MCh
7087,Lonely Saturday Night,Don French,1qyea5mSGNz7PPq2G7bMWh
7093,"Far, Far Away",Don Gibson,1DFvzS8bmOeRlJa4FAdHQY
7098,Look Who's Blue,Don Gibson,5jqMqaf71zAhxrl0D6ks3q
7100,Sweet Dreams,Don Gibson,3Ec0t5uhQ6DK9m3kPIUOkw
7124,If We Try,Don McLean,3BPaqjeZxpMy0sD6ksuzSM
7130,Angelito,Don Omar,7zo8XAMYBG6nGpqGiIudBc
7154,Serious,Donna Allen,1MeTDprAANy4JqeIkxohn5
7155,Funny Face,Donna Fargo,5owF5IGEDtby7X3aKvRTnU
7157,Little Girl Gone,Donna Fargo,12BaGm6ikudPRIQqxJmRyt
7160,U.S. Of A,Donna Fargo,0vCeCNWClpQvw3Kev6O4JB
7161,You Can't Be A Beacon (if Your Light Don't Shine),Donna Fargo,2aeag0FGVN0NCLr2aa5bvk
7168,Cold Love,Donna Summer,3sGos6sCU8BYRpXqDaphtH
7174,I Love You,Donna Summer,3NAbCGjysrLTZkbYVwxcXu
7188,The Wanderer,Donna Summer,0L0dxQrZ13JcQ2IV66PvTG
7196,Who Do You Think You're Foolin',Donna Summer,0PvQfB01fu0NgRnJwMOevV
7212,Need You,Donnie Owens,6IvUfxxT5fWpoSpAmeknNh
7214,My Memories Of You,Donnie and The Dreamers,1zAdYvU6u7JZm4Pq0op4qC
7219,Make The World Go Away,Donny & Marie Osmond,59zGzgvscde8NrkAf4g6nS
7224,I Love You More Than You'll Ever Know,Donny Hathaway,2qdyq2N1XfaA8QhtiOWWFG
7225,"Love, Love, Love",Donny Hathaway,53ZRlP6Vv96bG0mc25DW2u
7242,Too Young,Donny Osmond,5ycWkeP8c52M8c563DOz9W
7254,Lalena,Donovan,7oDYpe00QtIF0TtRGOW8qg
7258,There Is A Mountain,Donovan,2xh3WWLp1ElZRKB11UNV9B
7269,To The Other Woman (I'm The Other Woman),Doris Duke,18tXe5y0wgurbnzcRUSAdd
7280,(There Was A) Tall Oak Tree,Dorsey Burnette,5SZxPtk6jheFFwp3ziaih7
7281,Hey Little One,Dorsey Burnette,2viMykKxeUpvggccryhXkO
7297,It's My Life,Dr. Alban,5Z2ZL7WCG0Hq2leP0ZkXAw
7314,Better Love Next Time,Dr. Hook,2RwLs2dPoY8Tt1FumMvimx
7319,Sexy Eyes,Dr. Hook,6uxGAruWvj6O2hVBBTNITa
7337,Rain,Dragon,1APgqlGcOETzgrquIUWlVh
7356,Charged Up,Drake,5ONHYmBbmG5tUIjkuX2Amq
7378,Furthest Thing,Drake,7EdJ8z6IBotTjO50DfzzuV
7409,Own It,Drake,7pjJBo6DULg6YK66PA8v7r
7422,Started From The Bottom,Drake,5DI9jxTHrEiFAhStG7VA8E
7430,The Language,Drake,3IQgeOgdHIag6mu0mgKRgQ
7437,Tuscan Leather,Drake,3rE5PBReux0vbrIqbWFLnt
7445,Worst Behavior,Drake,48RN2EOOyG2Gs5Pyla7ZJj
7446,Wu-Tang Forever,Drake,5LAKjqbB5uurPpxFEicd9S
7518,If I Should Lose You,Dreamlovers,47ZLv627wRHX9vi4HmgIOg
7536,Vado Via,Drupi,6lvBsAz5ijpTLG78xgpD80
7548,Stick Shift,Duals,3VYQy0o7oi0ea9XsJOYjeq
7575,Barbra Streisand,Duck Sauce,5pYlc1vQ6999WU43WzF4SR
7621,All I See Is You,Dusty Springfield,4Grh5qEH99vwPsiu3Q3mrT
7627,Losing You,Dusty Springfield,52Cosj8W1s9frMkwvz5GME
7696,Sweet Sixteen Bars,Earl Grant,4epoSl8BTGb5yfvkqdhyhv
7697,Swingin' Gently,Earl Grant,6ZsJqksJCvEvKlzlCpIVE3
7745,Just Tah Let U Know,Eazy-E,6ZZOVqeM7Cvpxjv9zqvFt5
7782,The A Team,Ed Sheeran,6Qm7DBWQguBzK459j4fOBt
7808,California Girl,Eddie Floyd,4DbBreAD8mfpdP8bsdwm1d
7813,Love Is A Doggone Good Thing,Eddie Floyd,6UhCn5qXW38VC0VzEgFqXS
7814,On A Saturday Night,Eddie Floyd,6IcU1BradM1l3E3IdCWSlA
7815,Raise Your Hand,Eddie Floyd,7xc6Vcy2R4tp5RJZ79s6Mu
7816,Why Is The Wine Sweeter (On The Other Side),Eddie Floyd,2dtSR3BFhLaYSvyzImPAJ7
7817,Nothin' Shakin',Eddie Fontaine,74MZaraMufn5PbnGhZQrjL
7818,Exodus,Eddie Harris,35h5WR17DqnV6sNP2tYtW9
7819,It's Crazy,Eddie Harris,75aAJt5ZJO8JWgrGFK5AqS
7821,"(Girls, Girls, Girls) Made To Love",Eddie Hodges,4RznSsSGNjiWTQ5Dht56LX
7831,This Can't Be True,Eddie Holman,4KQL1NUeDs5P2TrlyPDmqh
7833,Boogie Down,Eddie Kendricks,1hjZbd4ZlaCQhEpuyADSyb
7873,Drivin' My Life Away,Eddie Rabbitt,3PJ9yQv8IUmLx24KFvaVEI
7913,Amen,Edens Edge,63GnRsA54dnZ49zNrLdjAS
7932,Stereo Love,Edward Maya & Vika Jigulina,5RfBhOGNbbXT5LiIvbHLhN
7939,Contact,Edwin Starr,10Hh51ydSFmciqZvnO4djv
7940,Funky Music Sho Nuff Turns Me On,Edwin Starr,2Iz3Ybr98YYqvgn2bmNJ6O
7941,H.a.p.p.y. Radio,Edwin Starr,3a9X3VlX8UVCzEFF06qxKB
7945,Stop The War Now,Edwin Starr,3T7OYXeAip2l2cMuQVIivD
7946,There You Go,Edwin Starr,7w6evB5HLAg4VsqBA2NAUr
7956,Brown Eyed Girl,El Chicano,6UuHf16ZOetsZlAliQePEK
7961,Lets Get It Together,El Coco,53CB3Lksmy9w1VgdW9Yyg9
7995,Jook Gal (Wine Wine),Elephant Man,2iQ6yziv8rFGuoCRGfIwFQ
8026,On My Mind,Ellie Goulding,6jNqV5FOADAIiTssO3Nufk
8041,Believe,Elton John,4uWmhVWxR1u67tG5IoqBJw
8044,Blessed,Elton John,2Mb8W8ebYKQEwJVHDm3XaZ
8062,Heartache All Over The World,Elton John,0KQbn6gKpKdLlugDfxaF7r
8091,Victim Of Love,Elton John,1zxyBNzJSzhdWXrws0p3xV
8100,Written In The Stars,Elton John & LeAnn Rimes,5SZhFgMfQWcTCnwEMmYhhO
8137,It's Only Love,Elvis Presley,0mWM576NnQfdza8CKlY1BU
8191,Let Yourself Go,Elvis Presley With The Jordanaires,0fqibqaZrhDR6SjQVhwDrP
8223,Next To Me,Emeli Sande,5udSehk0kEyEksIDoAMawz
8239,Berzerk,Eminem,6Xk7PnitV9jCRorWt2LiVZ
8261,Phenomenal,Eminem,4e5lEqydMatcEio6ef9Dpf
8268,Survival,Eminem,3stOygN0I7CIvkEB2LJGbv
8340,In Time,Engelbert Humperdinck,4iWcVWPXHfUUePqjPEXmZt
8342,Love Is All,Engelbert Humperdinck,40dCAw6HEo6ib8MteLAnih
8364,Beyond The Invisible,Enigma,2Zdd1LBFZaiKq5e5k2W2eW
8373,Heart Attack,Enrique Iglesias,5OE4v5RhYi3aAldMGwbpcw
8375,Lloro Por Ti,Enrique Iglesias,5MTkTvxBmpkE1OGMu2mYlD
8377,Turn The Night Up,Enrique Iglesias,54vRimFMrFc356Kd4e7c9A
8394,Caribbean Blue,Enya,7iTncPsVN7ljO9vaN970Lh
8416,White Houses,Eric Burdon & The Animals,7pYtgDaAGkqf6qong4tk45
8439,Hell Of A View,Eric Church,1kBx9VGumfuvlfqdlAGorE
8440,Hell On The Heart,Eric Church,3gWS9y9ufQsZVnbvO3645k
8449,Smoke A Little Smoke,Eric Church,5iRjF2DUfCmRdGOUctGlgm
8459,Bell Bottom Blues,Eric Clapton,33KvZHwY39R9rBF7RMYBtD
8499,A Certain Girl,Ernie K-Doe,5VToyZ5cdGGwakh4wRSvMK
8500,I Cried My Last Tear,Ernie K-Doe,3QaD1V1SYVrYalTPl0N9qP
8501,Mother-In-Law,Ernie K-Doe,6rN6xdKMu0dWnsKNePZItp
8502,Popeye Joe,Ernie K-Doe,6DVuskX3xKOGEbQlCPX2Yd
8520,What A Diff'rence A Day Makes,Esther Phillips,2zHvRK5rbC09xi2ZKbzf66
8546,Stop The Wedding,Etta James,31b4YJYxwn08GHEACySEyz
8555,When I Fall In Love,Etta Jones,7DcnTlblxJMbB84c8BpqiV
8610,What It's Like,Everlast,5LoZkk7TC9xuAdzkMhqiEc
8650,The Voice In My Heart,Eydie Gorme,2k48d512IjGFVSmoNiGLCe
8652,You Need Hands,Eydie Gorme,4XNdVbvpFie1lALgHdwrPl
8653,Lucky,Eye To Eye,7gxTEzEkLPe5El51hlUxkz
8668,Turn Me Loose,Fabian,7wp8mHzFHtvFhh8CI2Tcts
8736,I Don't Care,Fall Out Boy,7ewT0nLFkMD8ONbRibePr9
8776,It's Four In The Morning,Faron Young,6YfNVDgakhuHsWUjptaBIO
8814,I Hear You Knocking,Fats Domino,2k4k2Qytu2ZnYoqDOagNBV
8836,Shu Rah,Fats Domino,6ck1GKFARCK3T6w03RTV8y
8838,Telling Lies,Fats Domino,0Q8HbBT8JtA9l0YR0703nF
8843,What A Price,Fats Domino,21mRiiFAENz5daSnJMXIXu
8844,When The Saints Go Marching In,Fats Domino,5Tnv7bEIPobfboEzzesrVd
8866,The Waltz You Saved For Me,Ferlin Husky,3jxszUpWe7i5sPkjyNHfU9
8871,Antony And Cleopatra Theme,Ferrante & Teicher,3y4TkuJ0cmVl0Q5UrJt25i
8872,Exodus,Ferrante & Teicher,7MIzIo0Z9S8zmBiXdGwOeS
8878,Theme From The Apartment,Ferrante & Teicher,36MVVnW3XEWFtD8tbZGIo3
8903,Take A Picture,Filter,2M8Tt2IBEZJh0caVYeyaN7
8930,You Were Mine,Fireflies,3foKkzayumn3fEpZCuJ5Kj
8940,Doctor Love,First Choice,0zewaxyhaiad2J2V8X12GL
8946,HandClap,Fitz And The Tantrums,4qRaZYiaOsSvWC7VgcxrI0
8951,Fire,Five By Five,0o47lTgeRH9B5Yo97iHSGj
8975,Small Beginnings,Flash,6dYhxD5yXX9rXe8G58e9S5
8981,The Ballad Of Jed Clampett,Flatt & Scruggs,2Du6IbzikdqDOSYLJQwT12
9038,What Kind Of Man,Florence + The Machine,2ZE1EiHnmtdiv9KAJTGeRq
9061,Hang On,Floyd Cramer,2DnaT5ydl65kpcwYbjVjdi
9076,Drivin' Wheel,Foghat,43bBMVymybBI1f45HsJDHy
9083,Third Time Lucky (First Time I Was A Fool),Foghat,2KvSf9OWXj6P6gw8fuS3jd
9086,I Surrender,Fontella Bass,4wkxMWoS1yId7bz1C9X1wS
9153,Catfish,Four Tops,42DHURqT8Oeu0DW4cMCze6
9157,I Just Can't Walk Away,Four Tops,77VJXUUEfwbp0pX5mxA3FY
9161,In These Changing Times,Four Tops,3ZeN7hd3AKHKm78MHsm8J0
9169,Midnight Flower,Four Tops,5fjTnOTXkzWbY1h6AVJZdb
9170,One Chain Don't Make No Prison,Four Tops,5uhJGHOULN0Weu9x2BvaWg
9172,Sad Hearts,Four Tops,7qFHQok5nXsrl6C1YGfHvb
9180,We All Gotta Stick Together,Four Tops,1TNwIR2F9xYCDd8SaqAVfT
9185,You Keep Running Away,Four Tops,7avrvkiiwrxe3eaVqrKKow
9186,Only You Can,Fox,1sICzrKDn6RQZRnIIRB9PM
9188,Hot Number,Foxy,3qP5Z1TlehO2hdSzeMeQb7
9246,Pocketful Of Miracles,Frank Sinatra,7qWS5jHm5I5wJtsbchm7YL
9255,Talk To Me,Frank Sinatra,5NdXFMC5YIQOrKPfg4cvOo
9259,The Second Time Around,Frank Sinatra,2MfNXoj8DThCX8JmzKv2Ee
9279,A Perfect Love,Frankie Avalon,1EBqOzo1Us2mO4i36Ity5R
9290,"True, True Love",Frankie Avalon,49JyvsH6SdsldNMAG0KKYu
9293,Venus,Frankie Avalon,0DDkW8j34M5hvxj79uGmK7
9298,You Are Mine,Frankie Avalon,1VIZV531181WXqvLxVh22f
9354,"Oo Wee Baby, I Love You",Fred Hughes,4cUs3gN59vKLnLB396F0Q6
9376,Send My Baby Back,Freddie Hughes,6E38X2GiWcO44MqZ7Ow20y
9387,She's All I Got,Freddie North,0FU6nTVWjPNJ8tmHOouKAK
9403,Muskrat Ramble,Freddy Cannon,5anGCVibixQHQFPix9xFbU
9407,Teen Queen Of The Week,Freddy Cannon,2AvLQRGacGcxZJ0GzzpRls
9410,Transistor Sister,Freddy Cannon,2BLq596hGgX7cr0QNii1jA
9414,Living It Down,Freddy Fender,3CuHoNPiJ1C7lQXhUzPB2Y
9453,La Familia,Frost,3jL4onzSw31cbGqj44I2fu
9461,Shimmer,Fuel,6DzbmjkVZpz1mrDobAoJI8
9589,Dreams,Gabrielle,7ege0PUoR7mZVa60CzyeJ5
9592,Lovin' Place,Gale Garnett,4nUxsHuCTFSq6WpH8wOYju
9606,Only Happy When It Rains,Garbage,2arDbobifQfWZcrMuAtDY6
9609,Stupid Girl,Garbage,0V778hiCNtLEb2ZPe0moGV
9610,Vow,Garbage,3vH9klAL6RsryuKtULJQWI
9611,Why Do You Love Me,Garbage,51SJ4BewH8yFeWML1uKLww
9628,Look For A Star,Garry Miles,1vYJPtYzkWJrOCM0I7osHL
9664,Jill,Gary Lewis And The Playboys,1QRtClYfZxjebMxZjn99qf
9665,My Heart's Symphony,Gary Lewis And The Playboys,2KAP7jxp20NGgVMMMauOWU
9668,Sealed With A Kiss,Gary Lewis And The Playboys,1KPwjqxV3UDGgFX4mNjrlt
9671,The Loser (With A Broken Heart),Gary Lewis And The Playboys,5KghGGIsAWFi0vmOcl8jIL
9692,Copy Cat,Gary U.S. Bonds,0E3gyl8y7IQaxft5gEhvbv
9693,Dear Lady Twist,Gary U.S. Bonds,248Jb9TGzk3Rk0OaNtUGol
9700,"Twist, Twist Senora",Gary U.S. Bonds,1u7zJy4RUSXclRhswkA6RT
9745,To Be A Lover,Gene Chandler,1m2qBhX9jIHMCaIzHJhrnI
9746,What Now,Gene Chandler,6JxLKiLtOlPV0XHbYJsvdl
9761,A Tear,Gene McDaniels,2KpjYZs4UlnhbFWxjqELjE
9765,Point Of No Return,Gene McDaniels,022RNZj1eViVOTadshGBAF
9766,Spanish Lace,Gene McDaniels,1K1oAO5ITpF1mMcTAA6Zqt
9767,Tower Of Strength,Gene McDaniels,58AQUNCF9bG34RxMsfwGol
9814,Paperlate,Genesis,1ng1g1bDSsmOAwSpR9OVpM
9859,Give Me Love - (Give Me Peace On Earth),George Harrison,2PVn5g7MkWP91M6mO6MD6F
9883,Honey I,George McCrae,1eiqqC3cq7IUQNSomiHasl
9885,I Get Lifted,George McCrae,587Vwu9qc90AQx9rmTb2wg
9977,"No Chemise, Please",Gerry Granahan,1tSNuLPjTMUWS7RVtViYPG
10017,Dancer,Gino Soccio,5BGZd9n2kYnsdeeUyCHErS
10027,Wild Horses,Gino Vannelli,3is2us4tCxE2IPYRsVhLef
10039,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",5FdmujV6PtMOHa23FoH67Z
10050,All I Need Is Time,Gladys Knight And The Pips,15GF3K0jXkXBiSQOhN33x0
10059,Giving Up,Gladys Knight And The Pips,1UedatHDq7bgME1lW0mpUM
10075,Money,Gladys Knight And The Pips,1AKXASHmar9CBnaANBlHuY
10078,Operator,Gladys Knight And The Pips,12nOgrT5XXrJs7DfYANRfj
10081,So Sad The Song,Gladys Knight And The Pips,0Iq5Dc5hEgzVJOhzdHByZX
10087,You Need Love Like I Do (Don't You),Gladys Knight And The Pips,2sBZbkR9t2xWjMw1czJNdp
10095,4 Minutes,Glee Cast,0PTYbrkFPp0RDYvZsbI3GW
10102,Any Way You Want It/Lovin' Touchin' Squeezin',Glee Cast,3oi10LN6bDwIp7yjqatJxR
10103,As If We Never Said Goodbye,Glee Cast,1c7h130PVLDvjuztyMlfSG
10104,As Long As You're There,Glee Cast,0SSSffzPG01HyGPjFMgQMg
10111,Beautiful,Glee Cast,2b1f2Z5rpQUYKOyrOd770k
10118,Borderline / Open Your Heart,Glee Cast,1QUndjPNDaGv2Sb0u87vai
10119,Born This Way,Glee Cast,0H0iWFH0jujoHqVN7nsJxq
10125,Dancing Queen,Glee Cast,04fYjbed1Q9DmGgDF6AtEV
10127,Do They Know It's Christmas?,Glee Cast,1DvYAcGqkmL2ZIxaHk8Alb
10137,Endless Love,Glee Cast,6Y7btibinrY5HFGB6vMn64
10138,Faithfully,Glee Cast,4oK2yBFqSQqoXYELxf8x4x
10139,Fat Bottomed Girls,Glee Cast,3FUsuc24EVByPtjEAS9Mul
10140,Firework,Glee Cast,4jW6jGWIEaCtORIFabjQLR
10145,Get It Right,Glee Cast,4dAcGI5AzS83GkRXKn65VW
10149,Go Your Own Way,Glee Cast,20z7b91wmjeZ7LQbGFq1vV
10163,I Feel Pretty / Unpretty,Glee Cast,2bZpLU97D1tmb7UWijnS0z
10192,Light Up The World,Glee Cast,5bDhC4l7OOw9E9xXPNl562
10193,Like A Virgin,Glee Cast,3LdvpI6PUU1ezlKT3YhdO5
10206,My Man,Glee Cast,4LAWiRK4PINTNmVkvsdDfW
10207,Need You Now,Glee Cast,4bL1fgBPnsaqow8p4VdWzB
10214,Over The Rainbow,Glee Cast,1nh7Aqs5DEMWZlOYvdHtrH
10215,P.Y.T. (Pretty Young Thing),Glee Cast,3SmEmQtCTSHSHPRKdRuHli
10219,Pretending,Glee Cast,3VdJ9kVkuoPihzLAqBfi50
10220,Pure Imagination,Glee Cast,574pGYyMBaiXoaWLZg3tLe
10230,She's Not There,Glee Cast,3BT9gfcJLryTOnx1U471lN
10238,Songbird,Glee Cast,0Gc4auy11hlilK0XK0LeCq
10240,Stereo Hearts,Glee Cast,3w0kbTGhBX8cvlQ7y8nPFb
